team,season,name,gameId,opposingTeam,home_or_away,situation,penaltiesFor,penaltiesAgainst,delta,total
N.J,2015,N.J,2015020107,BUF,AWAY,all,5,2,3,7
BUF,2015,BUF,2015020107,N.J,HOME,all,2,5,3,7
MTL,2015,MTL,2015020108,TOR,HOME,all,6,5,1,11
TOR,2015,TOR,2015020108,MTL,AWAY,all,5,6,1,11
OTT,2015,OTT,2015020109,ARI,HOME,all,2,3,1,5
ARI,2015,ARI,2015020109,OTT,AWAY,all,3,2,1,5
PHI,2015,PHI,2015020110,NYR,HOME,all,3,2,1,5
NYR,2015,NYR,2015020110,PHI,AWAY,all,2,3,1,5
STL,2015,STL,2015020111,NYI,HOME,all,3,5,2,8
NYI,2015,NYI,2015020111,STL,AWAY,all,5,3,2,8
PIT,2015,PIT,2015020112,NSH,AWAY,all,3,3,0,6
NSH,2015,NSH,2015020112,PIT,HOME,all,3,3,0,6
FLA,2015,FLA,2015020113,DAL,AWAY,all,6,4,2,10
DAL,2015,DAL,2015020113,FLA,HOME,all,4,6,2,10
T.B,2015,T.B,2015020114,CHI,AWAY,all,3,4,1,7
CHI,2015,CHI,2015020114,T.B,HOME,all,4,3,1,7
CBJ,2015,CBJ,2015020115,COL,AWAY,all,7,6,1,13
COL,2015,COL,2015020115,CBJ,HOME,all,6,7,1,13
VAN,2015,VAN,2015020116,DET,HOME,all,6,4,2,10
DET,2015,DET,2015020116,VAN,AWAY,all,4,6,2,10
CAR,2015,CAR,2015020117,S.J,AWAY,all,1,3,2,4
S.J,2015,S.J,2015020117,CAR,HOME,all,3,1,2,4
MIN,2015,MIN,2015020118,WPG,AWAY,all,1,5,4,6
WPG,2015,WPG,2015020118,MIN,HOME,all,5,1,4,6
CGY,2015,CGY,2015020119,NYR,AWAY,all,3,3,0,6
NYR,2015,NYR,2015020119,CGY,HOME,all,3,3,0,6
L.A,2015,L.A,2015020120,EDM,AWAY,all,3,3,0,6
EDM,2015,EDM,2015020120,L.A,HOME,all,3,3,0,6
NYI,2015,NYI,2015020121,CGY,HOME,all,3,3,0,6
CGY,2015,CGY,2015020121,NYI,AWAY,all,3,3,0,6
TOR,2015,TOR,2015020122,ARI,HOME,all,5,3,2,8
ARI,2015,ARI,2015020122,TOR,AWAY,all,3,5,2,8
CHI,2015,CHI,2015020123,ANA,HOME,all,6,6,0,12
ANA,2015,ANA,2015020123,CHI,AWAY,all,6,6,0,12
ARI,2015,ARI,2015020124,BOS,AWAY,all,4,2,2,6
BOS,2015,BOS,2015020124,ARI,HOME,all,2,4,2,6
N.J,2015,N.J,2015020125,CBJ,HOME,all,4,5,1,9
CBJ,2015,CBJ,2015020125,N.J,AWAY,all,5,4,1,9
BUF,2015,BUF,2015020126,PHI,AWAY,all,2,2,0,4
PHI,2015,PHI,2015020126,BUF,HOME,all,2,2,0,4
DET,2015,DET,2015020127,CAR,HOME,all,4,3,1,7
CAR,2015,CAR,2015020127,DET,AWAY,all,3,4,1,7
COL,2015,COL,2015020128,FLA,AWAY,all,3,5,2,8
FLA,2015,FLA,2015020128,COL,HOME,all,5,3,2,8
T.B,2015,T.B,2015020129,STL,AWAY,all,2,1,1,3
STL,2015,STL,2015020129,T.B,HOME,all,1,2,1,3
MIN,2015,MIN,2015020130,EDM,HOME,all,0,2,2,2
EDM,2015,EDM,2015020130,MIN,AWAY,all,2,0,2,2
L.A,2015,L.A,2015020131,WPG,AWAY,all,1,1,0,2
WPG,2015,WPG,2015020131,L.A,HOME,all,1,1,0,2
DAL,2015,DAL,2015020132,ANA,HOME,all,5,4,1,9
ANA,2015,ANA,2015020132,DAL,AWAY,all,4,5,1,9
MTL,2015,MTL,2015020133,VAN,AWAY,all,1,2,1,3
VAN,2015,VAN,2015020133,MTL,HOME,all,2,1,1,3
CGY,2015,CGY,2015020134,OTT,AWAY,all,4,4,0,8
OTT,2015,OTT,2015020134,CGY,HOME,all,4,4,0,8
WSH,2015,WSH,2015020135,PIT,HOME,all,4,4,0,8
PIT,2015,PIT,2015020135,WSH,AWAY,all,4,4,0,8
NSH,2015,NSH,2015020136,S.J,AWAY,all,4,4,0,8
S.J,2015,S.J,2015020136,NSH,HOME,all,4,4,0,8
CAR,2015,CAR,2015020137,NYI,AWAY,all,2,2,0,4
NYI,2015,NYI,2015020137,CAR,HOME,all,2,2,0,4
PHI,2015,PHI,2015020138,N.J,HOME,all,3,2,1,5
N.J,2015,N.J,2015020138,PHI,AWAY,all,2,3,1,5
PIT,2015,PIT,2015020139,BUF,HOME,all,2,1,1,3
BUF,2015,BUF,2015020139,PIT,AWAY,all,1,2,1,3
COL,2015,COL,2015020140,T.B,AWAY,all,4,6,2,10
T.B,2015,T.B,2015020140,COL,HOME,all,6,4,2,10
ANA,2015,ANA,2015020141,STL,AWAY,all,7,6,1,13
STL,2015,STL,2015020141,ANA,HOME,all,6,7,1,13
WPG,2015,WPG,2015020142,CHI,HOME,all,3,3,0,6
CHI,2015,CHI,2015020142,WPG,AWAY,all,3,3,0,6
VAN,2015,VAN,2015020143,DAL,AWAY,all,4,4,0,8
DAL,2015,DAL,2015020143,VAN,HOME,all,4,4,0,8
MTL,2015,MTL,2015020144,EDM,AWAY,all,5,3,2,8
EDM,2015,EDM,2015020144,MTL,HOME,all,3,5,2,8
PHI,2015,PHI,2015020145,BUF,AWAY,all,9,6,3,15
BUF,2015,BUF,2015020145,PHI,HOME,all,6,9,3,15
NYR,2015,NYR,2015020146,TOR,HOME,all,0,3,3,3
TOR,2015,TOR,2015020146,NYR,AWAY,all,3,0,3,3
CBJ,2015,CBJ,2015020147,WSH,AWAY,all,2,3,1,5
WSH,2015,WSH,2015020147,CBJ,HOME,all,3,2,1,5
CAR,2015,CAR,2015020148,COL,HOME,all,3,4,1,7
COL,2015,COL,2015020148,CAR,AWAY,all,4,3,1,7
OTT,2015,OTT,2015020149,DET,AWAY,all,5,4,1,9
DET,2015,DET,2015020149,OTT,HOME,all,4,5,1,9
FLA,2015,FLA,2015020150,BOS,HOME,all,3,6,3,9
BOS,2015,BOS,2015020150,FLA,AWAY,all,6,3,3,9
MIN,2015,MIN,2015020151,CHI,HOME,all,1,2,1,3
CHI,2015,CHI,2015020151,MIN,AWAY,all,2,1,1,3
MTL,2015,MTL,2015020152,CGY,AWAY,all,4,4,0,8
CGY,2015,CGY,2015020152,MTL,HOME,all,4,4,0,8
VAN,2015,VAN,2015020153,ARI,AWAY,all,2,4,2,6
ARI,2015,ARI,2015020153,VAN,HOME,all,4,2,2,6
N.J,2015,N.J,2015020154,NYI,HOME,all,3,4,1,7
NYI,2015,NYI,2015020154,N.J,AWAY,all,4,3,1,7
S.J,2015,S.J,2015020155,DAL,AWAY,all,4,4,0,8
DAL,2015,DAL,2015020155,S.J,HOME,all,4,4,0,8
NSH,2015,NSH,2015020156,L.A,AWAY,all,3,3,0,6
L.A,2015,L.A,2015020156,NSH,HOME,all,3,3,0,6
PIT,2015,PIT,2015020157,TOR,AWAY,all,5,3,2,8
TOR,2015,TOR,2015020157,PIT,HOME,all,3,5,2,8
OTT,2015,OTT,2015020158,DET,HOME,all,5,5,0,10
DET,2015,DET,2015020158,OTT,AWAY,all,5,5,0,10
BOS,2015,BOS,2015020159,T.B,AWAY,all,5,3,2,8
T.B,2015,T.B,2015020159,BOS,HOME,all,3,5,2,8
FLA,2015,FLA,2015020160,WSH,HOME,all,2,3,1,5
WSH,2015,WSH,2015020160,FLA,AWAY,all,3,2,1,5
WPG,2015,WPG,2015020161,CBJ,AWAY,all,5,4,1,9
CBJ,2015,CBJ,2015020161,WPG,HOME,all,4,5,1,9
MIN,2015,MIN,2015020162,STL,AWAY,all,5,8,3,13
STL,2015,STL,2015020162,MIN,HOME,all,8,5,3,13
CGY,2015,CGY,2015020163,EDM,AWAY,all,5,4,1,9
EDM,2015,EDM,2015020163,CGY,HOME,all,4,5,1,9
S.J,2015,S.J,2015020164,COL,AWAY,all,5,3,2,8
COL,2015,COL,2015020164,S.J,HOME,all,3,5,2,8
T.B,2015,T.B,2015020165,CAR,AWAY,all,2,4,2,6
CAR,2015,CAR,2015020165,T.B,HOME,all,4,2,2,6
WPG,2015,WPG,2015020166,MTL,AWAY,all,7,4,3,11
MTL,2015,MTL,2015020166,WPG,HOME,all,4,7,3,11
NYI,2015,NYI,2015020167,BUF,HOME,all,0,0,0,0
BUF,2015,BUF,2015020167,NYI,AWAY,all,0,0,0,0
ANA,2015,ANA,2015020168,NSH,HOME,all,6,4,2,10
NSH,2015,NSH,2015020168,ANA,AWAY,all,4,6,2,10
TOR,2015,TOR,2015020169,DAL,HOME,all,2,5,3,7
DAL,2015,DAL,2015020169,TOR,AWAY,all,5,2,3,7
L.A,2015,L.A,2015020170,CHI,AWAY,all,2,3,1,5
CHI,2015,CHI,2015020170,L.A,HOME,all,3,2,1,5
VAN,2015,VAN,2015020171,PHI,HOME,all,3,2,1,5
PHI,2015,PHI,2015020171,VAN,AWAY,all,2,3,1,5
DAL,2015,DAL,2015020172,BOS,AWAY,all,4,4,0,8
BOS,2015,BOS,2015020172,DAL,HOME,all,4,4,0,8
NYI,2015,NYI,2015020173,N.J,HOME,all,5,2,3,7
N.J,2015,N.J,2015020173,NYI,AWAY,all,2,5,3,7
NYR,2015,NYR,2015020174,WSH,HOME,all,2,1,1,3
WSH,2015,WSH,2015020174,NYR,AWAY,all,1,2,1,3
OTT,2015,OTT,2015020175,MTL,AWAY,all,3,1,2,4
MTL,2015,MTL,2015020175,OTT,HOME,all,1,3,2,4
DET,2015,DET,2015020176,T.B,HOME,all,5,3,2,8
T.B,2015,T.B,2015020176,DET,AWAY,all,3,5,2,8
STL,2015,STL,2015020177,L.A,HOME,all,6,5,1,11
L.A,2015,L.A,2015020177,STL,AWAY,all,5,6,1,11
COL,2015,COL,2015020178,CGY,HOME,all,2,2,0,4
CGY,2015,CGY,2015020178,COL,AWAY,all,2,2,0,4
EDM,2015,EDM,2015020179,PHI,HOME,all,2,5,3,7
PHI,2015,PHI,2015020179,EDM,AWAY,all,5,2,3,7
CBJ,2015,CBJ,2015020180,S.J,AWAY,all,4,3,1,7
S.J,2015,S.J,2015020180,CBJ,HOME,all,3,4,1,7
WPG,2015,WPG,2015020181,TOR,AWAY,all,3,1,2,4
TOR,2015,TOR,2015020181,WPG,HOME,all,1,3,2,4
CHI,2015,CHI,2015020182,STL,HOME,all,2,6,4,8
STL,2015,STL,2015020182,CHI,AWAY,all,6,2,4,8
VAN,2015,VAN,2015020183,PIT,HOME,all,6,7,1,13
PIT,2015,PIT,2015020183,VAN,AWAY,all,7,6,1,13
FLA,2015,FLA,2015020184,ANA,AWAY,all,5,3,2,8
ANA,2015,ANA,2015020184,FLA,HOME,all,3,5,2,8
BUF,2015,BUF,2015020185,T.B,HOME,all,3,2,1,5
T.B,2015,T.B,2015020185,BUF,AWAY,all,2,3,1,5
BOS,2015,BOS,2015020186,WSH,AWAY,all,4,3,1,7
WSH,2015,WSH,2015020186,BOS,HOME,all,3,4,1,7
MTL,2015,MTL,2015020187,NYI,HOME,all,4,2,2,6
NYI,2015,NYI,2015020187,MTL,AWAY,all,2,4,2,6
WPG,2015,WPG,2015020188,OTT,AWAY,all,2,2,0,4
OTT,2015,OTT,2015020188,WPG,HOME,all,2,2,0,4
MIN,2015,MIN,2015020189,NSH,HOME,all,2,7,5,9
NSH,2015,NSH,2015020189,MIN,AWAY,all,7,2,5,9
PHI,2015,PHI,2015020190,CGY,AWAY,all,1,2,1,3
CGY,2015,CGY,2015020190,PHI,HOME,all,2,1,1,3
COL,2015,COL,2015020191,ARI,AWAY,all,6,5,1,11
ARI,2015,ARI,2015020191,COL,HOME,all,5,6,1,11
L.A,2015,L.A,2015020192,CBJ,HOME,all,10,10,0,20
CBJ,2015,CBJ,2015020192,L.A,AWAY,all,10,10,0,20
S.J,2015,S.J,2015020193,FLA,HOME,all,4,3,1,7
FLA,2015,FLA,2015020193,S.J,AWAY,all,3,4,1,7
TOR,2015,TOR,2015020194,DET,HOME,all,3,4,1,7
DET,2015,DET,2015020194,TOR,AWAY,all,4,3,1,7
CHI,2015,CHI,2015020195,N.J,AWAY,all,3,4,1,7
N.J,2015,N.J,2015020195,CHI,HOME,all,4,3,1,7
DAL,2015,DAL,2015020196,CAR,AWAY,all,0,1,1,1
CAR,2015,CAR,2015020196,DAL,HOME,all,1,0,1,1
COL,2015,COL,2015020197,NYR,HOME,all,3,6,3,9
NYR,2015,NYR,2015020197,COL,AWAY,all,6,3,3,9
EDM,2015,EDM,2015020198,PIT,HOME,all,4,2,2,6
PIT,2015,PIT,2015020198,EDM,AWAY,all,2,4,2,6
ANA,2015,ANA,2015020199,CBJ,HOME,all,4,5,1,9
CBJ,2015,CBJ,2015020199,ANA,AWAY,all,5,4,1,9
BUF,2015,BUF,2015020200,VAN,HOME,all,4,4,0,8
VAN,2015,VAN,2015020200,BUF,AWAY,all,4,4,0,8
FLA,2015,FLA,2015020201,L.A,AWAY,all,1,3,2,4
L.A,2015,L.A,2015020201,FLA,HOME,all,3,1,2,4
BOS,2015,BOS,2015020202,MTL,AWAY,all,3,4,1,7
MTL,2015,MTL,2015020202,BOS,HOME,all,4,3,1,7
WSH,2015,WSH,2015020203,TOR,HOME,all,5,7,2,12
TOR,2015,TOR,2015020203,WSH,AWAY,all,7,5,2,12
CAR,2015,CAR,2015020204,OTT,HOME,all,2,3,1,5
OTT,2015,OTT,2015020204,CAR,AWAY,all,3,2,1,5
PHI,2015,PHI,2015020205,WPG,AWAY,all,7,7,0,14
WPG,2015,WPG,2015020205,PHI,HOME,all,7,7,0,14
STL,2015,STL,2015020206,NSH,AWAY,all,6,4,2,10
NSH,2015,NSH,2015020206,STL,HOME,all,4,6,2,10
MIN,2015,MIN,2015020207,T.B,HOME,all,2,3,1,5
T.B,2015,T.B,2015020207,MIN,AWAY,all,3,2,1,5
ARI,2015,ARI,2015020208,NYR,HOME,all,3,4,1,7
NYR,2015,NYR,2015020208,ARI,AWAY,all,4,3,1,7
CGY,2015,CGY,2015020209,PIT,HOME,all,2,4,2,6
PIT,2015,PIT,2015020209,CGY,AWAY,all,4,2,2,6
ANA,2015,ANA,2015020210,S.J,AWAY,all,6,4,2,10
S.J,2015,S.J,2015020210,ANA,HOME,all,4,6,2,10
DET,2015,DET,2015020211,DAL,HOME,all,3,4,1,7
DAL,2015,DAL,2015020211,DET,AWAY,all,4,3,1,7
N.J,2015,N.J,2015020212,VAN,HOME,all,10,9,1,19
VAN,2015,VAN,2015020212,N.J,AWAY,all,9,10,1,19
BOS,2015,BOS,2015020213,NYI,AWAY,all,8,4,4,12
NYI,2015,NYI,2015020213,BOS,HOME,all,4,8,4,12
EDM,2015,EDM,2015020214,CHI,AWAY,all,5,2,3,7
CHI,2015,CHI,2015020214,EDM,HOME,all,2,5,3,7
ARI,2015,ARI,2015020215,ANA,AWAY,all,4,5,1,9
ANA,2015,ANA,2015020215,ARI,HOME,all,5,4,1,9
N.J,2015,N.J,2015020216,STL,HOME,all,3,2,1,5
STL,2015,STL,2015020216,N.J,AWAY,all,2,3,1,5
CAR,2015,CAR,2015020217,NYR,AWAY,all,2,6,4,8
NYR,2015,NYR,2015020217,CAR,HOME,all,6,2,4,8
COL,2015,COL,2015020218,PHI,AWAY,all,1,2,1,3
PHI,2015,PHI,2015020218,COL,HOME,all,2,1,1,3
CBJ,2015,CBJ,2015020219,VAN,HOME,all,4,3,1,7
VAN,2015,VAN,2015020219,CBJ,AWAY,all,3,4,1,7
DET,2015,DET,2015020220,WSH,HOME,all,3,1,2,4
WSH,2015,WSH,2015020220,DET,AWAY,all,1,3,2,4
T.B,2015,T.B,2015020221,BUF,HOME,all,3,5,2,8
BUF,2015,BUF,2015020221,T.B,AWAY,all,5,3,2,8
FLA,2015,FLA,2015020222,CGY,HOME,all,2,3,1,5
CGY,2015,CGY,2015020222,FLA,AWAY,all,3,2,1,5
NSH,2015,NSH,2015020223,OTT,HOME,all,3,3,0,6
OTT,2015,OTT,2015020223,NSH,AWAY,all,3,3,0,6
WPG,2015,WPG,2015020224,MIN,AWAY,all,6,3,3,9
MIN,2015,MIN,2015020224,WPG,HOME,all,3,6,3,9
DAL,2015,DAL,2015020225,TOR,HOME,all,1,1,0,2
TOR,2015,TOR,2015020225,DAL,AWAY,all,1,1,0,2
L.A,2015,L.A,2015020226,ARI,HOME,all,2,2,0,4
ARI,2015,ARI,2015020226,L.A,AWAY,all,2,2,0,4
NYI,2015,NYI,2015020227,S.J,AWAY,all,3,3,0,6
S.J,2015,S.J,2015020227,NYI,HOME,all,3,3,0,6
PIT,2015,PIT,2015020228,MTL,HOME,all,4,3,1,7
MTL,2015,MTL,2015020228,PIT,AWAY,all,3,4,1,7
EDM,2015,EDM,2015020229,ANA,AWAY,all,3,3,0,6
ANA,2015,ANA,2015020229,EDM,HOME,all,3,3,0,6
BOS,2015,BOS,2015020230,COL,HOME,all,5,3,2,8
COL,2015,COL,2015020230,BOS,AWAY,all,3,5,2,8
STL,2015,STL,2015020231,NYR,AWAY,all,3,4,1,7
NYR,2015,NYR,2015020231,STL,HOME,all,4,3,1,7
WSH,2015,WSH,2015020232,PHI,AWAY,all,5,4,1,9
PHI,2015,PHI,2015020232,WSH,HOME,all,4,5,1,9
CAR,2015,CAR,2015020233,MIN,HOME,all,0,3,3,3
MIN,2015,MIN,2015020233,CAR,AWAY,all,3,0,3,3
VAN,2015,VAN,2015020234,OTT,AWAY,all,4,3,1,7
OTT,2015,OTT,2015020234,VAN,HOME,all,3,4,1,7
T.B,2015,T.B,2015020235,CGY,HOME,all,4,2,2,6
CGY,2015,CGY,2015020235,T.B,AWAY,all,2,4,2,6
FLA,2015,FLA,2015020236,BUF,HOME,all,1,3,2,4
BUF,2015,BUF,2015020236,FLA,AWAY,all,3,1,2,4
NSH,2015,NSH,2015020237,TOR,HOME,all,3,4,1,7
TOR,2015,TOR,2015020237,NSH,AWAY,all,4,3,1,7
N.J,2015,N.J,2015020238,CHI,AWAY,all,5,3,2,8
CHI,2015,CHI,2015020238,N.J,HOME,all,3,5,2,8
DAL,2015,DAL,2015020239,WPG,HOME,all,3,4,1,7
WPG,2015,WPG,2015020239,DAL,AWAY,all,4,3,1,7
EDM,2015,EDM,2015020240,ARI,AWAY,all,3,4,1,7
ARI,2015,ARI,2015020240,EDM,HOME,all,4,3,1,7
NYI,2015,NYI,2015020241,L.A,AWAY,all,3,3,0,6
L.A,2015,L.A,2015020241,NYI,HOME,all,3,3,0,6
CBJ,2015,CBJ,2015020242,PIT,AWAY,all,6,4,2,10
PIT,2015,PIT,2015020242,CBJ,HOME,all,4,6,2,10
WSH,2015,WSH,2015020243,CGY,HOME,all,3,3,0,6
CGY,2015,CGY,2015020243,WSH,AWAY,all,3,3,0,6
S.J,2015,S.J,2015020244,DET,AWAY,all,3,2,1,5
DET,2015,DET,2015020244,S.J,HOME,all,2,3,1,5
NYI,2015,NYI,2015020245,ANA,AWAY,all,5,7,2,12
ANA,2015,ANA,2015020245,NYI,HOME,all,7,5,2,12
NYR,2015,NYR,2015020246,OTT,AWAY,all,5,4,1,9
OTT,2015,OTT,2015020246,NYR,HOME,all,4,5,1,9
BOS,2015,BOS,2015020247,DET,HOME,all,3,1,2,4
DET,2015,DET,2015020247,BOS,AWAY,all,1,3,2,4
S.J,2015,S.J,2015020248,BUF,AWAY,all,2,3,1,5
BUF,2015,BUF,2015020248,S.J,HOME,all,3,2,1,5
VAN,2015,VAN,2015020249,TOR,AWAY,all,6,3,3,9
TOR,2015,TOR,2015020249,VAN,HOME,all,3,6,3,9
COL,2015,COL,2015020250,MTL,AWAY,all,3,2,1,5
MTL,2015,MTL,2015020250,COL,HOME,all,2,3,1,5
FLA,2015,FLA,2015020251,T.B,AWAY,all,5,7,2,12
T.B,2015,T.B,2015020251,FLA,HOME,all,7,5,2,12
PIT,2015,PIT,2015020252,N.J,AWAY,all,6,4,2,10
N.J,2015,N.J,2015020252,PIT,HOME,all,4,6,2,10
CAR,2015,CAR,2015020253,PHI,HOME,all,2,4,2,6
PHI,2015,PHI,2015020253,CAR,AWAY,all,4,2,2,6
ARI,2015,ARI,2015020254,CBJ,AWAY,all,9,10,1,19
CBJ,2015,CBJ,2015020254,ARI,HOME,all,10,9,1,19
WPG,2015,WPG,2015020255,NSH,AWAY,all,13,13,0,26
NSH,2015,NSH,2015020255,WPG,HOME,all,13,13,0,26
STL,2015,STL,2015020256,CHI,HOME,all,7,8,1,15
CHI,2015,CHI,2015020256,STL,AWAY,all,8,7,1,15
DAL,2015,DAL,2015020257,MIN,HOME,all,6,5,1,11
MIN,2015,MIN,2015020257,DAL,AWAY,all,5,6,1,11
L.A,2015,L.A,2015020258,EDM,HOME,all,3,3,0,6
EDM,2015,EDM,2015020258,L.A,AWAY,all,3,3,0,6
NYR,2015,NYR,2015020259,TOR,HOME,all,3,1,2,4
TOR,2015,TOR,2015020259,NYR,AWAY,all,1,3,2,4
CHI,2015,CHI,2015020260,CGY,HOME,all,2,1,1,3
CGY,2015,CGY,2015020260,CHI,AWAY,all,1,2,1,3
NYI,2015,NYI,2015020261,ARI,HOME,all,3,4,1,7
ARI,2015,ARI,2015020261,NYI,AWAY,all,4,3,1,7
CAR,2015,CAR,2015020262,ANA,HOME,all,0,3,3,3
ANA,2015,ANA,2015020262,CAR,AWAY,all,3,0,3,3
VAN,2015,VAN,2015020263,MTL,AWAY,all,3,5,2,8
MTL,2015,MTL,2015020263,VAN,HOME,all,5,3,2,8
OTT,2015,OTT,2015020264,DET,HOME,all,2,2,0,4
DET,2015,DET,2015020264,OTT,AWAY,all,2,2,0,4
FLA,2015,FLA,2015020265,T.B,HOME,all,4,4,0,8
T.B,2015,T.B,2015020265,FLA,AWAY,all,4,4,0,8
WPG,2015,WPG,2015020266,STL,AWAY,all,6,6,0,12
STL,2015,STL,2015020266,WPG,HOME,all,6,6,0,12
S.J,2015,S.J,2015020267,BOS,AWAY,all,3,4,1,7
BOS,2015,BOS,2015020267,S.J,HOME,all,4,3,1,7
BUF,2015,BUF,2015020268,DAL,HOME,all,1,3,2,4
DAL,2015,DAL,2015020268,BUF,AWAY,all,3,1,2,4
PHI,2015,PHI,2015020269,L.A,HOME,all,2,5,3,7
L.A,2015,L.A,2015020269,PHI,AWAY,all,5,2,3,7
MIN,2015,MIN,2015020270,PIT,AWAY,all,7,7,0,14
PIT,2015,PIT,2015020270,MIN,HOME,all,7,7,0,14
CBJ,2015,CBJ,2015020271,STL,HOME,all,2,4,2,6
STL,2015,STL,2015020271,CBJ,AWAY,all,4,2,2,6
TOR,2015,TOR,2015020272,COL,HOME,all,4,5,1,9
COL,2015,COL,2015020272,TOR,AWAY,all,5,4,1,9
ANA,2015,ANA,2015020273,NSH,AWAY,all,8,7,1,15
NSH,2015,NSH,2015020273,ANA,HOME,all,7,8,1,15
CGY,2015,CGY,2015020274,N.J,HOME,all,3,4,1,7
N.J,2015,N.J,2015020274,CGY,AWAY,all,4,3,1,7
VAN,2015,VAN,2015020275,WPG,AWAY,all,7,8,1,15
WPG,2015,WPG,2015020275,VAN,HOME,all,8,7,1,15
WSH,2015,WSH,2015020276,DET,AWAY,all,2,5,3,7
DET,2015,DET,2015020276,WSH,HOME,all,5,2,3,7
EDM,2015,EDM,2015020277,CHI,HOME,all,2,3,1,5
CHI,2015,CHI,2015020277,EDM,AWAY,all,3,2,1,5
BOS,2015,BOS,2015020278,MIN,HOME,all,8,7,1,15
MIN,2015,MIN,2015020278,BOS,AWAY,all,7,8,1,15
PHI,2015,PHI,2015020279,S.J,HOME,all,4,2,2,6
S.J,2015,S.J,2015020279,PHI,AWAY,all,2,4,2,6
COL,2015,COL,2015020280,PIT,AWAY,all,5,6,1,11
PIT,2015,PIT,2015020280,COL,HOME,all,6,5,1,11
WSH,2015,WSH,2015020281,DAL,HOME,all,2,0,2,2
DAL,2015,DAL,2015020281,WSH,AWAY,all,0,2,2,2
ARI,2015,ARI,2015020282,MTL,AWAY,all,5,2,3,7
MTL,2015,MTL,2015020282,ARI,HOME,all,2,5,3,7
OTT,2015,OTT,2015020283,CBJ,HOME,all,7,9,2,16
CBJ,2015,CBJ,2015020283,OTT,AWAY,all,9,7,2,16
T.B,2015,T.B,2015020284,NYR,HOME,all,6,5,1,11
NYR,2015,NYR,2015020284,T.B,AWAY,all,5,6,1,11
ANA,2015,ANA,2015020285,FLA,AWAY,all,4,4,0,8
FLA,2015,FLA,2015020285,ANA,HOME,all,4,4,0,8
STL,2015,STL,2015020286,BUF,HOME,all,4,2,2,6
BUF,2015,BUF,2015020286,STL,AWAY,all,2,4,2,6
TOR,2015,TOR,2015020287,CAR,AWAY,all,4,6,2,10
CAR,2015,CAR,2015020287,TOR,HOME,all,6,4,2,10
NSH,2015,NSH,2015020288,CBJ,AWAY,all,1,3,2,4
CBJ,2015,CBJ,2015020288,NSH,HOME,all,3,1,2,4
L.A,2015,L.A,2015020289,DET,AWAY,all,4,4,0,8
DET,2015,DET,2015020289,L.A,HOME,all,4,4,0,8
MTL,2015,MTL,2015020290,NYI,AWAY,all,4,2,2,6
NYI,2015,NYI,2015020290,MTL,HOME,all,2,4,2,6
CGY,2015,CGY,2015020291,CHI,HOME,all,3,2,1,5
CHI,2015,CHI,2015020291,CGY,AWAY,all,2,3,1,5
N.J,2015,N.J,2015020292,EDM,AWAY,all,6,4,2,10
EDM,2015,EDM,2015020292,N.J,HOME,all,4,6,2,10
TOR,2015,TOR,2015020293,BOS,AWAY,all,1,1,0,2
BOS,2015,BOS,2015020293,TOR,HOME,all,1,1,0,2
OTT,2015,OTT,2015020294,PHI,HOME,all,8,7,1,15
PHI,2015,PHI,2015020294,OTT,AWAY,all,7,8,1,15
ANA,2015,ANA,2015020295,T.B,AWAY,all,7,4,3,11
T.B,2015,T.B,2015020295,ANA,HOME,all,4,7,3,11
FLA,2015,FLA,2015020296,NYR,HOME,all,3,8,5,11
NYR,2015,NYR,2015020296,FLA,AWAY,all,8,3,5,11
S.J,2015,S.J,2015020297,PIT,AWAY,all,5,4,1,9
PIT,2015,PIT,2015020297,S.J,HOME,all,4,5,1,9
WSH,2015,WSH,2015020298,COL,HOME,all,3,6,3,9
COL,2015,COL,2015020298,WSH,AWAY,all,6,3,3,9
WPG,2015,WPG,2015020299,ARI,HOME,all,6,6,0,12
ARI,2015,ARI,2015020299,WPG,AWAY,all,6,6,0,12
DET,2015,DET,2015020300,STL,AWAY,all,2,2,0,4
STL,2015,STL,2015020300,DET,HOME,all,2,2,0,4
BUF,2015,BUF,2015020301,DAL,AWAY,all,6,4,2,10
DAL,2015,DAL,2015020301,BUF,HOME,all,4,6,2,10
NSH,2015,NSH,2015020302,MIN,AWAY,all,7,5,2,12
MIN,2015,MIN,2015020302,NSH,HOME,all,5,7,2,12
CHI,2015,CHI,2015020303,VAN,AWAY,all,5,3,2,8
VAN,2015,VAN,2015020303,CHI,HOME,all,3,5,2,8
L.A,2015,L.A,2015020304,CAR,AWAY,all,7,5,2,12
CAR,2015,CAR,2015020304,L.A,HOME,all,5,7,2,12
S.J,2015,S.J,2015020305,CBJ,AWAY,all,5,7,2,12
CBJ,2015,CBJ,2015020305,S.J,HOME,all,7,5,2,12
NYI,2015,NYI,2015020306,MTL,AWAY,all,4,5,1,9
MTL,2015,MTL,2015020306,NYI,HOME,all,5,4,1,9
VAN,2015,VAN,2015020307,N.J,HOME,all,5,8,3,13
N.J,2015,N.J,2015020307,VAN,AWAY,all,8,5,3,13
BUF,2015,BUF,2015020308,STL,HOME,all,1,4,3,5
STL,2015,STL,2015020308,BUF,AWAY,all,4,1,3,5
NSH,2015,NSH,2015020309,NYR,AWAY,all,5,5,0,10
NYR,2015,NYR,2015020309,NSH,HOME,all,5,5,0,10
